date,temp_2m_C,rh_2m_percent,rain_mm,soil_temp_0_7_cm_C,soil_temp_7_28_cm_C,district
2023-10-18,23.5,81,0.4,23.4,23.0,Wayanad
2023-10-19,23.9,78,0.0,24.1,23.7,Wayanad
2023-10-20,23.6,79,0.0,24.2,23.9,Wayanad
2023-10-21,23.8,81,0.9,24.2,23.9,Wayanad
2023-10-22,23.9,82,0.5,24.3,24.0,Wayanad
2023-10-23,23.8,81,0.3,24.2,24.0,Wayanad
2023-10-24,24.0,78,0.0,24.7,24.2,Wayanad
2023-10-25,23.9,78,0.0,24.5,24.2,Wayanad
2023-10-26,23.6,74,0.0,24.2,24.2,Wayanad
2023-10-27,23.7,81,0.0,24.2,24.1,Wayanad
2023-10-28,23.3,85,2.3,23.9,24.0,Wayanad
2023-10-29,23.3,86,3.1,23.7,23.8,Wayanad
2023-10-30,22.8,88,10.3,23.1,23.5,Wayanad
2023-10-31,22.2,92,10.1,22.4,23.0,Wayanad
2023-11-01,23.0,86,3.0,22.9,22.8,Wayanad
2023-11-02,23.6,83,0.1,23.5,23.2,Wayanad
2023-11-03,23.4,87,15.5,23.6,23.6,Wayanad
2023-11-04,22.0,94,18.4,22.6,23.1,Wayanad
2023-11-05,21.8,93,4.5,22.2,22.6,Wayanad
2023-11-06,22.7,89,2.1,22.9,22.8,Wayanad
2023-11-07,23.1,86,7.0,23.0,22.8,Wayanad
2023-11-08,22.7,90,2.4,22.9,23.0,Wayanad
2023-11-09,22.5,89,7.9,22.7,22.8,Wayanad
2023-11-10,22.7,89,3.6,22.9,23.0,Wayanad
2023-11-11,23.6,73,0.0,23.2,23.1,Wayanad
2023-11-12,22.2,70,0.0,22.3,22.8,Wayanad
2023-11-13,21.8,70,0.0,21.9,22.3,Wayanad
2023-11-14,21.3,75,0.0,21.5,22.0,Wayanad
2023-11-15,22.6,75,0.2,22.1,22.0,Wayanad
2023-11-16,22.9,83,0.9,22.7,22.5,Wayanad
2023-11-17,23.6,82,0.1,23.5,23.1,Wayanad
2023-11-18,23.5,82,0.9,23.7,23.4,Wayanad
2023-11-19,23.6,77,0.9,23.7,23.5,Wayanad
2023-11-20,22.8,69,0.0,23.0,23.2,Wayanad
2023-11-21,23.6,76,0.9,23.3,23.1,Wayanad
2023-11-22,23.4,84,1.8,23.3,23.3,Wayanad
2023-11-23,22.3,92,9.9,22.7,23.0,Wayanad
2023-11-24,22.3,89,0.8,22.6,22.7,Wayanad
2023-11-25,22.6,85,3.2,22.6,22.7,Wayanad
2023-11-26,23.3,78,1.0,23.0,22.7,Wayanad
2023-11-27,23.3,80,0.2,23.4,23.1,Wayanad
2023-11-28,23.2,80,0.5,23.3,23.2,Wayanad
2023-11-29,23.4,78,0.1,23.4,23.3,Wayanad
2023-11-30,23.1,82,1.2,23.3,23.3,Wayanad
2023-12-01,23.4,78,0.6,23.3,23.2,Wayanad
2023-12-02,23.7,71,0.0,23.6,23.3,Wayanad
2023-12-03,23.1,79,1.0,23.4,23.4,Wayanad
2023-12-04,22.3,80,0.0,22.5,22.9,Wayanad
2023-12-05,23.0,79,1.2,22.9,22.8,Wayanad
2023-12-06,22.9,83,0.0,23.2,23.1,Wayanad
2023-12-07,23.5,82,0.0,23.9,23.5,Wayanad
2023-12-08,23.1,86,0.9,23.5,23.5,Wayanad
2023-12-09,23.0,87,0.5,23.2,23.4,Wayanad
2023-12-10,23.4,84,0.8,23.1,23.0,Wayanad
2023-12-11,23.5,81,0.4,23.2,23.1,Wayanad
2023-12-12,23.0,77,0.0,23.2,23.2,Wayanad
2023-12-13,22.5,74,0.0,22.9,23.0,Wayanad
2023-12-14,21.9,73,0.0,22.2,22.6,Wayanad
2023-12-15,22.5,75,0.0,22.1,22.3,Wayanad
2023-12-16,23.3,75,0.0,22.8,22.7,Wayanad
2023-12-17,23.5,74,0.0,23.3,23.1,Wayanad
2023-12-18,21.3,88,5.0,21.8,22.6,Wayanad
2023-12-19,23.0,73,0.0,22.4,22.1,Wayanad
2023-12-20,23.4,71,0.0,22.9,22.6,Wayanad
2023-12-21,23.1,78,0.3,22.9,22.8,Wayanad
2023-12-22,22.3,80,0.0,22.7,22.8,Wayanad
2023-12-23,22.3,80,0.0,22.6,22.6,Wayanad
2023-12-24,21.7,72,0.0,21.6,22.1,Wayanad
2023-12-25,23.3,71,0.0,22.6,22.3,Wayanad
2023-12-26,22.7,65,0.0,22.7,22.6,Wayanad
2023-12-27,22.2,64,0.0,22.0,22.4,Wayanad
2023-12-28,23.1,67,0.0,22.7,22.5,Wayanad
2023-12-29,22.7,72,0.3,22.7,22.7,Wayanad
2023-12-30,22.7,71,0.0,22.5,22.6,Wayanad
2023-12-31,22.8,74,0.0,22.4,22.4,Wayanad
2024-01-01,22.5,76,0.0,22.5,22.5,Wayanad
2024-01-02,23.5,73,0.0,23.1,22.7,Wayanad
2024-01-03,22.3,83,1.5,22.6,22.8,Wayanad
2024-01-04,21.6,89,8.2,22.0,22.5,Wayanad
2024-01-05,21.7,89,6.2,21.8,22.0,Wayanad
2024-01-06,22.2,86,6.4,22.1,22.0,Wayanad
2024-01-07,21.3,92,18.4,21.6,22.1,Wayanad
2024-01-08,21.6,86,0.3,21.5,21.8,Wayanad
2024-01-09,22.7,82,8.3,22.5,22.2,Wayanad
2024-01-10,23.1,68,0.0,22.6,22.3,Wayanad
2024-01-11,23.2,66,0.0,22.7,22.5,Wayanad
2024-01-12,22.6,64,0.0,22.6,22.6,Wayanad
2024-01-13,22.1,68,0.0,22.0,22.2,Wayanad
2024-01-14,21.9,71,0.0,21.7,21.9,Wayanad
2024-01-15,21.8,69,0.0,21.7,21.8,Wayanad
2024-01-16,21.8,78,0.0,22.0,21.9,Wayanad
2024-01-17,22.7,82,0.1,22.9,22.6,Wayanad
2024-01-18,22.6,80,0.0,22.9,22.7,Wayanad
2024-01-19,23.0,79,0.0,22.9,22.6,Wayanad
2024-01-20,22.8,80,0.6,22.9,22.7,Wayanad
2024-01-21,23.5,78,0.0,23.3,22.8,Wayanad
2024-01-22,23.5,79,0.0,23.5,23.1,Wayanad
2024-01-23,23.6,77,0.0,23.5,23.2,Wayanad
2024-01-24,22.7,78,0.0,22.9,23.0,Wayanad
2024-01-25,22.5,74,0.0,22.5,22.7,Wayanad
2024-01-26,22.7,61,0.0,22.4,22.4,Wayanad
2024-01-27,22.4,58,0.0,21.8,22.0,Wayanad
2024-01-28,23.2,61,0.0,22.3,22.1,Wayanad
2024-01-29,22.7,61,0.0,21.9,22.0,Wayanad
2024-01-30,22.3,68,0.0,21.7,21.9,Wayanad
2024-01-31,22.6,72,0.0,22.2,22.1,Wayanad
2024-02-01,23.1,66,0.0,22.3,22.2,Wayanad
2024-02-02,22.8,71,0.0,22.5,22.4,Wayanad
2024-02-03,23.0,75,0.0,22.7,22.4,Wayanad
2024-02-04,23.9,64,0.0,23.1,22.7,Wayanad
2024-02-05,23.4,55,0.0,22.6,22.5,Wayanad
2024-02-06,23.9,51,0.0,22.9,22.4,Wayanad
2024-02-07,24.7,45,0.0,23.2,23.0,Wayanad
2024-02-08,24.1,51,0.0,23.0,22.9,Wayanad
2024-02-09,24.0,53,0.0,23.1,22.9,Wayanad
2024-02-10,24.1,52,0.0,23.3,22.9,Wayanad
2024-02-11,24.9,49,0.0,23.6,23.0,Wayanad
2024-02-12,24.6,47,0.0,23.6,23.3,Wayanad
2024-02-13,23.7,57,0.0,22.9,23.0,Wayanad
2024-02-14,24.6,59,0.0,23.3,23.0,Wayanad
2024-02-15,24.6,56,0.0,23.7,23.2,Wayanad
2024-02-16,25.0,55,0.0,23.9,23.4,Wayanad
2024-02-17,25.1,57,0.0,23.9,23.5,Wayanad
2024-02-18,24.4,67,0.0,24.0,23.6,Wayanad
2024-02-19,24.7,67,0.0,24.1,23.7,Wayanad
2024-02-20,24.9,70,0.0,24.5,23.9,Wayanad
2024-02-21,24.9,70,0.0,24.8,24.2,Wayanad
2024-02-22,24.6,71,0.0,24.6,24.2,Wayanad
2024-02-23,24.4,68,0.0,24.5,24.2,Wayanad
2024-02-24,24.4,67,0.0,24.3,24.1,Wayanad
2024-02-25,24.8,70,0.6,24.8,24.2,Wayanad
2024-02-26,25.3,58,0.0,24.9,24.3,Wayanad
2024-02-27,25.8,56,0.0,25.0,24.4,Wayanad
2024-02-28,24.9,56,0.0,24.7,24.5,Wayanad
2024-02-29,24.7,59,0.0,24.5,24.3,Wayanad
2024-03-01,25.0,55,0.0,24.6,24.3,Wayanad
2024-03-02,24.1,70,0.0,24.3,24.2,Wayanad
2024-03-03,24.7,73,0.1,24.9,24.4,Wayanad
2024-03-04,25.3,70,0.0,25.3,24.7,Wayanad
2024-03-05,25.3,72,0.2,25.3,24.9,Wayanad
2024-03-06,25.4,67,0.0,25.4,25.0,Wayanad
2024-03-07,25.5,66,0.1,25.2,24.9,Wayanad
2024-03-08,25.6,67,0.0,25.4,25.0,Wayanad
2024-03-09,25.6,67,0.0,25.7,25.2,Wayanad
2024-03-10,25.6,68,0.0,25.5,25.1,Wayanad
2024-03-11,25.6,73,0.4,25.6,25.1,Wayanad
2024-03-12,26.3,69,0.0,26.1,25.4,Wayanad
2024-03-13,25.4,74,0.8,25.8,25.6,Wayanad
2024-03-14,25.7,72,0.3,25.9,25.3,Wayanad
2024-03-15,26.0,72,1.1,26.1,25.5,Wayanad
2024-03-16,25.8,74,0.8,26.1,25.7,Wayanad
2024-03-17,25.6,72,0.7,25.8,25.5,Wayanad
2024-03-18,25.6,66,0.0,25.7,25.4,Wayanad
2024-03-19,25.5,66,0.0,25.5,25.3,Wayanad
2024-03-20,25.6,71,0.1,25.7,25.3,Wayanad
2024-03-21,26.1,70,0.4,26.3,25.6,Wayanad
2024-03-22,25.8,72,0.3,26.2,25.8,Wayanad
2024-03-23,25.9,72,0.8,26.1,25.7,Wayanad
2024-03-24,26.2,70,0.0,26.5,25.8,Wayanad
2024-03-25,26.6,66,0.0,26.7,26.0,Wayanad
2024-03-26,26.1,68,0.1,26.7,26.2,Wayanad
2024-03-27,26.7,64,0.0,26.7,26.2,Wayanad
2024-03-28,26.6,69,0.5,27.2,26.4,Wayanad
2024-03-29,26.4,71,0.1,27.1,26.6,Wayanad
2024-03-30,26.5,67,0.0,27.0,26.5,Wayanad
2024-03-31,26.4,70,0.0,27.2,26.6,Wayanad
2024-04-01,26.4,72,0.0,27.1,26.6,Wayanad
2024-04-02,26.3,74,0.2,26.8,26.6,Wayanad
2024-04-03,26.8,73,0.1,27.4,26.8,Wayanad
2024-04-04,27.1,70,0.0,27.4,26.8,Wayanad
2024-04-05,27.4,68,0.0,27.7,27.0,Wayanad
2024-04-06,27.9,69,0.0,28.0,27.2,Wayanad
2024-04-07,27.5,70,0.0,28.0,27.5,Wayanad
2024-04-08,27.3,67,0.0,27.7,27.3,Wayanad
2024-04-09,27.3,68,0.0,27.5,27.1,Wayanad
2024-04-10,27.6,66,0.0,27.8,27.2,Wayanad
2024-04-11,27.4,68,0.0,28.0,27.5,Wayanad
2024-04-12,26.8,72,1.7,27.3,27.4,Wayanad
2024-04-13,25.9,76,1.6,26.7,27.0,Wayanad
2024-04-14,27.0,68,0.0,27.0,26.4,Wayanad
2024-04-15,27.9,57,0.0,27.4,26.7,Wayanad
2024-04-16,26.7,70,0.0,27.4,27.2,Wayanad
2024-04-17,26.7,69,0.1,27.2,27.0,Wayanad
2024-04-18,26.8,72,1.0,27.0,26.9,Wayanad
2024-04-19,26.9,75,1.2,27.3,27.0,Wayanad
2024-04-20,26.5,77,1.1,26.9,26.9,Wayanad
2024-04-21,27.0,74,0.7,26.9,26.5,Wayanad
2024-04-22,27.0,74,1.5,27.1,26.9,Wayanad
2024-04-23,27.6,72,0.1,27.6,26.9,Wayanad
2024-04-24,26.8,72,0.0,27.5,27.1,Wayanad
2024-04-25,27.2,69,0.0,27.5,27.1,Wayanad
2024-04-26,27.0,70,0.0,27.7,27.3,Wayanad
2024-04-27,27.1,71,0.0,27.5,27.2,Wayanad
2024-04-28,27.6,70,0.0,28.1,27.4,Wayanad
2024-04-29,27.7,67,0.0,28.0,27.5,Wayanad
2024-04-30,27.5,72,0.2,27.9,27.5,Wayanad
2024-05-01,27.9,73,1.5,28.4,27.7,Wayanad
2024-05-02,28.6,72,0.2,28.8,27.9,Wayanad
2024-05-03,26.0,85,5.3,27.0,27.6,Wayanad
2024-05-04,26.7,81,3.0,26.9,26.8,Wayanad
2024-05-05,26.8,74,0.0,27.3,26.9,Wayanad
2024-05-06,26.6,74,0.3,27.3,27.0,Wayanad
2024-05-07,26.3,81,4.4,26.7,26.8,Wayanad
2024-05-08,26.4,79,0.9,26.7,26.6,Wayanad
2024-05-09,25.3,87,2.8,26.2,26.3,Wayanad
2024-05-10,24.2,88,11.4,25.0,25.6,Wayanad
2024-05-11,25.5,81,5.4,25.6,25.6,Wayanad
2024-05-12,24.3,91,2.6,25.0,25.5,Wayanad
2024-05-13,24.3,89,1.6,24.8,25.2,Wayanad
2024-05-14,23.7,92,15.5,24.3,24.9,Wayanad
2024-05-15,24.3,87,9.9,24.5,24.8,Wayanad
2024-05-16,25.1,83,6.8,25.2,25.0,Wayanad
2024-05-17,23.9,90,15.7,24.8,25.2,Wayanad
2024-05-18,23.7,91,5.7,24.2,24.6,Wayanad
2024-05-19,23.6,93,14.8,24.1,24.5,Wayanad
2024-05-20,22.6,98,46.5,23.3,24.1,Wayanad
2024-05-21,23.1,96,44.9,23.5,24.0,Wayanad
2024-05-22,23.8,93,25.7,24.0,24.2,Wayanad
2024-05-23,22.3,99,17.9,22.8,23.6,Wayanad
2024-05-24,23.5,92,12.7,23.3,23.2,Wayanad
2024-05-25,24.2,85,1.9,23.9,23.8,Wayanad
2024-05-26,24.4,84,0.6,24.2,24.0,Wayanad
2024-05-27,24.8,84,1.5,24.6,24.3,Wayanad
2024-05-28,24.0,88,4.4,24.2,24.4,Wayanad
2024-05-29,24.4,87,7.2,24.3,24.4,Wayanad
2024-05-30,24.1,89,3.9,24.1,24.2,Wayanad
2024-05-31,24.8,87,4.5,24.9,24.5,Wayanad
2024-06-01,24.5,90,3.5,24.7,24.8,Wayanad
2024-06-02,23.7,94,27.0,24.2,24.2,Wayanad
2024-06-03,23.8,92,7.6,24.0,24.1,Wayanad
2024-06-04,24.3,88,1.3,24.5,24.2,Wayanad
2024-06-05,24.4,87,2.8,24.9,24.8,Wayanad
2024-06-06,23.8,92,9.7,24.5,24.7,Wayanad
2024-06-07,23.4,91,3.0,23.9,24.3,Wayanad
2024-06-08,23.5,88,4.8,24.0,24.2,Wayanad
2024-06-09,23.0,90,4.8,23.3,23.8,Wayanad
2024-06-10,23.5,87,3.4,23.6,23.8,Wayanad
2024-06-11,23.5,87,2.8,23.7,23.8,Wayanad
2024-06-12,21.9,98,22.3,22.5,23.4,Wayanad
2024-06-13,22.8,89,1.6,23.0,23.1,Wayanad
2024-06-14,23.9,83,0.2,24.1,23.7,Wayanad
2024-06-15,23.6,81,0.0,24.4,24.2,Wayanad
2024-06-16,23.2,85,3.1,23.9,24.2,Wayanad
2024-06-17,23.7,85,1.9,24.3,24.2,Wayanad
2024-06-18,23.7,86,6.7,24.3,24.5,Wayanad
2024-06-19,23.5,86,2.3,24.1,24.3,Wayanad
2024-06-20,23.0,88,2.4,23.5,23.9,Wayanad
2024-06-21,22.3,93,10.5,22.5,23.2,Wayanad
2024-06-22,22.2,93,13.2,22.5,22.9,Wayanad
2024-06-23,22.1,93,9.0,22.4,23.0,Wayanad
2024-06-24,22.0,95,18.0,22.3,22.8,Wayanad
2024-06-25,21.6,97,27.4,22.0,22.6,Wayanad
2024-06-26,21.2,100,44.9,21.7,22.3,Wayanad
2024-06-27,21.5,99,22.5,21.8,22.2,Wayanad
2024-06-28,22.9,89,3.5,22.7,22.4,Wayanad
2024-06-29,23.7,85,1.8,23.7,23.2,Wayanad
2024-06-30,23.4,87,2.9,23.6,23.6,Wayanad
2024-07-01,22.3,92,7.5,22.8,23.4,Wayanad
2024-07-02,23.1,87,1.4,22.9,22.9,Wayanad
2024-07-03,23.2,86,4.8,23.4,23.4,Wayanad
2024-07-04,23.4,86,0.7,23.5,23.4,Wayanad
2024-07-05,22.7,90,16.7,23.1,23.5,Wayanad
2024-07-06,22.9,86,3.2,23.0,23.3,Wayanad
2024-07-07,22.3,90,5.5,22.5,23.1,Wayanad
2024-07-08,21.8,93,10.7,22.1,22.7,Wayanad
2024-07-09,22.7,87,6.2,22.7,22.6,Wayanad
2024-07-10,23.1,86,12.0,23.1,23.0,Wayanad
2024-07-11,23.8,82,1.1,23.7,23.3,Wayanad
2024-07-12,22.9,89,10.5,23.3,23.7,Wayanad
2024-07-13,22.0,94,15.5,22.5,23.0,Wayanad
2024-07-14,22.0,93,13.7,22.3,22.8,Wayanad
2024-07-15,21.2,99,37.6,21.7,22.3,Wayanad
2024-07-16,21.1,99,39.3,21.5,22.0,Wayanad
2024-07-17,21.4,98,24.6,21.7,22.1,Wayanad
2024-07-18,20.8,100,31.7,21.3,21.9,Wayanad
2024-07-19,20.9,99,18.6,21.3,21.7,Wayanad
2024-07-20,22.0,92,6.3,21.9,21.9,Wayanad
2024-07-21,22.2,90,6.9,22.2,22.3,Wayanad
2024-07-22,22.5,85,2.3,22.5,22.5,Wayanad
2024-07-23,22.6,90,7.4,22.5,22.6,Wayanad
2024-07-24,22.5,90,8.0,22.6,22.7,Wayanad
2024-07-25,21.8,96,19.5,22.1,22.5,Wayanad
2024-07-26,22.0,93,13.3,22.1,22.3,Wayanad
2024-07-27,22.4,86,5.3,22.6,22.4,Wayanad
2024-07-28,22.7,84,5.2,23.1,23.1,Wayanad
2024-07-29,22.1,93,29.1,22.4,22.8,Wayanad
2024-07-30,21.0,100,55.3,21.6,22.2,Wayanad
2024-07-31,21.8,96,45.0,21.9,22.1,Wayanad
2024-08-01,22.0,95,18.6,22.1,22.2,Wayanad
2024-08-02,22.6,88,4.9,22.6,22.5,Wayanad
2024-08-03,22.6,85,6.0,22.6,22.6,Wayanad
2024-08-04,23.2,83,0.7,23.3,23.0,Wayanad
2024-08-05,22.9,85,5.9,23.2,23.3,Wayanad
2024-08-06,22.2,91,8.7,22.6,23.1,Wayanad
2024-08-07,22.5,87,3.4,22.5,22.7,Wayanad
2024-08-08,22.3,88,5.0,22.7,22.9,Wayanad
2024-08-09,23.0,87,11.8,23.0,23.0,Wayanad
2024-08-10,23.1,89,14.6,23.1,23.1,Wayanad
2024-08-11,23.7,87,9.6,23.9,23.5,Wayanad
2024-08-12,23.9,86,4.9,24.1,23.8,Wayanad
2024-08-13,23.3,87,9.6,23.6,23.8,Wayanad
2024-08-14,23.3,90,25.8,23.6,23.6,Wayanad
2024-08-15,22.8,92,25.8,23.1,23.5,Wayanad
2024-08-16,23.5,91,26.6,23.7,23.6,Wayanad
2024-08-17,24.2,84,1.8,24.3,23.9,Wayanad
2024-08-18,23.9,84,0.9,24.4,24.2,Wayanad
2024-08-19,23.9,86,8.2,24.4,24.4,Wayanad
2024-08-20,23.7,89,25.4,24.1,24.1,Wayanad
2024-08-21,22.7,89,4.0,23.3,23.7,Wayanad
2024-08-22,23.1,84,0.8,23.3,23.3,Wayanad
2024-08-23,23.6,82,0.5,24.0,23.7,Wayanad
2024-08-24,22.6,87,2.8,23.6,23.9,Wayanad
2024-08-25,22.6,85,3.4,23.1,23.4,Wayanad
2024-08-26,22.7,84,3.4,23.3,23.4,Wayanad
2024-08-27,22.6,86,3.4,23.3,23.6,Wayanad
2024-08-28,22.3,86,3.3,22.9,23.3,Wayanad
2024-08-29,22.2,90,19.0,22.5,23.0,Wayanad
2024-08-30,22.3,90,3.1,22.3,22.7,Wayanad
2024-08-31,22.1,90,4.4,22.3,22.6,Wayanad
2024-09-01,22.3,90,2.8,22.6,22.8,Wayanad
2024-09-02,22.9,87,4.9,23.0,23.0,Wayanad
2024-09-03,23.1,85,3.4,23.4,23.3,Wayanad
2024-09-04,23.0,85,1.4,23.5,23.5,Wayanad
2024-09-05,23.6,83,1.5,24.1,23.8,Wayanad
2024-09-06,23.2,84,1.6,23.7,23.7,Wayanad
2024-09-07,23.2,84,1.8,23.7,23.6,Wayanad
2024-09-08,22.4,88,2.9,23.1,23.5,Wayanad
2024-09-09,22.5,90,5.6,22.8,23.1,Wayanad
2024-09-10,22.4,89,6.6,22.6,22.9,Wayanad
2024-09-11,22.5,89,6.7,22.7,22.9,Wayanad
2024-09-12,22.9,85,2.6,23.1,23.0,Wayanad
2024-09-13,23.1,82,0.3,23.7,23.4,Wayanad
2024-09-14,22.6,86,2.3,23.3,23.5,Wayanad
2024-09-15,22.9,85,3.0,23.4,23.4,Wayanad
2024-09-16,22.8,83,1.6,23.4,23.5,Wayanad
2024-09-17,23.1,83,0.6,23.7,23.6,Wayanad
2024-09-18,22.9,80,0.1,23.8,23.7,Wayanad
2024-09-19,22.8,82,0.3,23.9,23.8,Wayanad
2024-09-20,22.4,82,1.3,23.2,23.5,Wayanad
2024-09-21,22.9,82,1.7,23.5,23.5,Wayanad
2024-09-22,22.6,85,6.0,23.2,23.4,Wayanad
2024-09-23,23.1,86,7.3,23.2,23.4,Wayanad
2024-09-24,22.3,91,7.2,22.5,23.0,Wayanad
2024-09-25,22.7,85,1.9,22.6,22.6,Wayanad
2024-09-26,22.8,85,1.4,23.2,23.1,Wayanad
2024-09-27,22.9,85,5.7,23.2,23.2,Wayanad
2024-09-28,23.1,86,6.3,23.3,23.2,Wayanad
2024-09-29,23.5,85,13.7,23.6,23.4,Wayanad
2024-09-30,23.8,86,2.4,24.0,23.6,Wayanad
2024-10-01,23.3,87,1.4,23.9,23.9,Wayanad
2024-10-02,23.1,89,8.1,23.6,23.6,Wayanad
2024-10-03,23.3,88,9.0,23.8,23.9,Wayanad
2024-10-04,23.6,88,5.5,23.9,23.9,Wayanad
2024-10-05,22.5,92,15.5,23.0,23.5,Wayanad
2024-10-06,22.6,90,13.2,22.7,23.1,Wayanad
2024-10-07,22.4,92,28.4,22.7,22.9,Wayanad
2024-10-08,22.4,91,18.2,22.8,23.0,Wayanad
2024-10-09,22.8,88,6.0,23.2,23.4,Wayanad
2024-10-10,22.0,91,31.7,22.8,23.4,Wayanad
2024-10-11,22.0,89,35.6,22.8,23.1,Wayanad
2024-10-12,22.2,92,24.0,22.5,22.8,Wayanad
2024-10-13,21.7,93,8.8,22.2,22.5,Wayanad
2024-10-14,21.1,97,8.9,21.5,22.2,Wayanad
2024-10-15,20.9,98,14.6,21.4,22.0,Wayanad
2024-10-16,21.2,94,7.4,21.6,22.0,Wayanad
2024-10-17,21.7,90,1.5,21.9,22.1,Wayanad
2024-10-18,22.8,86,1.0,22.9,22.6,Wayanad
2024-10-19,22.4,88,2.2,22.8,22.9,Wayanad
2024-10-20,22.5,91,6.7,22.8,22.9,Wayanad
2024-10-21,22.3,92,12.8,22.9,23.1,Wayanad
2024-10-22,22.9,89,2.7,23.0,22.9,Wayanad
2024-10-23,22.3,91,16.2,22.8,22.9,Wayanad
2024-10-24,21.8,93,7.4,22.3,22.7,Wayanad
2024-10-25,22.2,90,11.0,22.7,22.6,Wayanad
2024-10-26,22.4,83,0.3,22.8,22.7,Wayanad
2024-10-27,22.0,84,0.4,22.9,23.0,Wayanad
2024-10-28,22.4,84,1.5,23.1,23.1,Wayanad
2024-10-29,22.6,86,1.0,23.1,23.1,Wayanad
2024-10-30,22.8,83,0.3,23.4,23.3,Wayanad
2024-10-31,23.2,83,6.2,23.7,23.5,Wayanad
2024-11-01,22.0,92,22.4,22.7,23.3,Wayanad
2024-11-02,21.7,92,4.4,22.1,22.6,Wayanad
2024-11-03,21.8,90,8.0,22.1,22.4,Wayanad
2024-11-04,22.2,87,8.7,22.3,22.4,Wayanad
2024-11-05,22.8,81,0.3,22.6,22.4,Wayanad
2024-11-06,21.8,75,0.0,22.4,22.6,Wayanad
2024-11-07,21.8,81,2.0,21.9,22.4,Wayanad
2024-11-08,23.0,81,0.1,23.0,22.7,Wayanad
2024-11-09,22.5,76,0.0,23.2,23.2,Wayanad
2024-11-10,22.0,70,0.0,22.4,22.8,Wayanad
2024-11-11,22.2,70,0.0,22.5,22.7,Wayanad
2024-11-12,22.4,76,0.9,22.4,22.6,Wayanad
2024-11-13,22.7,87,6.5,23.3,23.2,Wayanad
2024-11-14,22.5,89,7.8,23.1,23.2,Wayanad
2024-11-15,22.7,89,9.9,23.2,23.0,Wayanad
2024-11-16,22.6,90,12.6,23.1,23.1,Wayanad
2024-11-17,22.8,87,2.2,23.4,23.3,Wayanad
2024-11-18,22.8,79,0.0,23.3,23.2,Wayanad
2024-11-19,22.5,79,0.2,22.9,23.1,Wayanad
2024-11-20,21.9,79,0.0,22.4,22.8,Wayanad
2024-11-21,22.2,80,0.0,22.7,22.8,Wayanad
2024-11-22,21.9,79,0.0,22.9,23.0,Wayanad
2024-11-23,21.7,78,0.0,22.6,22.8,Wayanad
2024-11-24,21.8,78,0.0,22.6,22.7,Wayanad
2024-11-25,21.1,79,0.0,22.1,22.7,Wayanad
2024-11-26,22.3,79,3.0,22.7,22.7,Wayanad
2024-11-27,22.5,80,0.3,22.6,22.7,Wayanad
2024-11-28,22.2,73,0.0,23.0,22.8,Wayanad
2024-11-29,21.2,74,0.1,21.8,22.4,Wayanad
2024-11-30,21.7,82,0.2,21.9,22.3,Wayanad
2024-12-01,22.8,83,3.2,22.7,22.5,Wayanad
2024-12-02,21.5,93,16.8,22.0,22.4,Wayanad
2024-12-03,22.1,91,25.1,22.4,22.3,Wayanad
2024-12-04,22.5,84,1.6,23.1,22.9,Wayanad
2024-12-05,21.9,86,1.9,22.6,22.9,Wayanad
2024-12-06,23.3,84,0.1,23.7,23.1,Wayanad
2024-12-07,23.0,84,0.1,24.0,23.6,Wayanad
2024-12-08,23.1,83,2.2,24.1,23.9,Wayanad
2024-12-09,22.8,81,0.0,23.4,23.4,Wayanad
2024-12-10,22.8,78,0.3,23.5,23.4,Wayanad
2024-12-11,22.6,73,0.0,23.2,23.2,Wayanad
2024-12-12,21.5,89,6.0,22.0,22.9,Wayanad
2024-12-13,22.5,85,0.8,22.3,22.4,Wayanad
2024-12-14,22.6,79,0.1,22.5,22.4,Wayanad
2024-12-15,20.9,77,0.0,21.9,22.3,Wayanad
2024-12-16,20.1,73,0.0,20.9,21.7,Wayanad
2024-12-17,20.2,77,0.0,21.0,21.4,Wayanad
2024-12-18,20.8,80,0.0,21.4,21.5,Wayanad
2024-12-19,22.0,81,0.0,22.5,22.0,Wayanad
2024-12-20,23.3,81,0.0,24.1,23.1,Wayanad
2024-12-21,22.8,80,0.0,24.2,23.7,Wayanad
2024-12-22,22.4,79,0.0,24.1,23.8,Wayanad
2024-12-23,21.4,78,0.0,23.0,23.2,Wayanad
2024-12-24,21.3,80,0.1,22.9,23.0,Wayanad
2024-12-25,22.2,77,0.0,23.7,23.3,Wayanad
2024-12-26,22.9,80,0.1,23.9,23.5,Wayanad
2024-12-27,23.3,81,0.9,23.9,23.8,Wayanad
2024-12-28,22.8,76,0.0,23.4,23.5,Wayanad
2024-12-29,22.0,72,0.0,22.5,22.9,Wayanad
2024-12-30,22.4,76,0.1,22.5,22.6,Wayanad
2024-12-31,22.9,72,0.0,23.3,23.0,Wayanad
2023-01-01,26.6,67,0.0,29.0,28.5,Kannur
2023-01-02,27.0,64,0.0,29.4,28.6,Kannur
2023-01-03,26.2,68,0.3,28.6,28.6,Kannur
2023-01-04,26.4,66,0.0,28.8,28.5,Kannur
2023-01-05,26.6,63,0.0,28.8,28.4,Kannur
2023-01-06,26.9,64,0.0,29.2,28.5,Kannur
2023-01-07,27.5,58,0.0,29.5,28.7,Kannur
2023-01-08,27.4,61,0.0,29.5,28.8,Kannur
2023-01-09,26.9,65,0.0,29.1,28.8,Kannur
